object_name,scene_file,model_file,object_keypoints,scene_keypoints,initial_matches,inliers,correct_matches,precision,recall,icp_score,processing_time_ms,transformation_matrix
Mario,../kinect/scenes/scene001.ply.pcd,../kinect/objects/mario/mario000.ply.pcd,292,3899,284,11,2,0.181818,1,0.000653588,372,"-0.664641,-0.554748,-0.500511,0.488301,-0.693339,0.208274,0.68986,-0.806537,-0.278455,0.805532,-0.523054,1.46746,0,0,0,1"
Mario,../kinect/scenes/scene001.ply.pcd,../kinect/objects/mario/mario001.ply.pcd,288,3899,255,10,6,0.6,1,0.000199064,350,"0.678963,0.556401,-0.478988,0.398878,-0.093005,0.712344,0.695639,-0.698399,0.728258,-0.427766,0.535405,0.292899,0,0,0,1"
Mario,../kinect/scenes/scene001.ply.pcd,../kinect/objects/mario/mario002.ply.pcd,248,3899,193,9,4,0.444444,1,0.000305151,331,"-0.759267,-0.63211,-0.15478,0.017458,-0.578747,0.764611,-0.283603,0.384199,0.297612,-0.12575,-0.946371,1.8303,0,0,0,1"
Mario,../kinect/scenes/scene001.ply.pcd,../kinect/objects/mario/mario003.ply.pcd,232,3899,232,10,0,0,1,0.000188957,338,"0.618342,-0.677139,0.39894,-0.365792,0.72042,0.691232,0.0566387,-0.0850979,-0.31411,0.252378,0.915238,-0.0519327,0,0,0,1"
Mario,../kinect/scenes/scene001.ply.pcd,../kinect/objects/mario/mario004.ply.pcd,303,3899,268,9,1,0.111111,1,0.000450456,368,"0.774919,-0.154789,-0.612816,0.482062,0.47314,0.784934,0.400032,-0.324074,0.419097,-0.599939,0.681493,0.108523,0,0,0,1"
Mario,../kinect/scenes/scene001.ply.pcd,../kinect/objects/mario/mario005.ply.pcd,289,3899,259,10,4,0.4,1,0.000555868,357,"0.418978,-0.265324,-0.868368,0.96615,-0.890525,0.0666368,-0.450029,0.369165,0.177269,0.961853,-0.20836,1.11073,0,0,0,1"
Mario,../kinect/scenes/scene001.ply.pcd,../kinect/objects/mario/mario006.ply.pcd,295,3899,275,13,9,0.692308,1,0.000390614,360,"0.73378,0.440941,0.516856,-0.596301,0.671748,-0.584653,-0.454905,0.4787,0.101596,0.680998,-0.72521,1.64253,0,0,0,1"
Mario,../kinect/scenes/scene001.ply.pcd,../kinect/objects/mario/mario007.ply.pcd,275,3899,261,11,11,1,1,0.000645283,396,"-0.657376,-0.72019,-0.221777,0.314327,0.59647,-0.317433,-0.737199,0.659643,0.460522,-0.616898,0.638246,0.202238,0,0,0,1"
Mario,../kinect/scenes/scene001.ply.pcd,../kinect/objects/mario/mario008.ply.pcd,279,3899,273,8,2,0.25,1,0.000177396,387,"0.154249,0.966866,0.203413,-0.2136,-0.874823,0.0379573,0.482957,-0.343831,0.459234,-0.252446,0.851692,-0.220986,0,0,0,1"
Mario,../kinect/scenes/scene001.ply.pcd,../kinect/objects/mario/mario009.ply.pcd,232,3899,212,9,9,1,1,0.00052655,345,"0.980684,-0.184017,0.0663027,-0.630843,0.184167,0.982886,0.0038815,-0.267129,-0.0658793,0.00840382,0.997795,0.163099,0,0,0,1"
Mario,../kinect/scenes/scene001.ply.pcd,../kinect/objects/mario/mario010.ply.pcd,268,3899,240,13,7,0.538462,1,0.000371348,356,"0.66445,0.540141,0.516476,-0.525398,0.477749,-0.838443,0.262232,-0.500611,0.574682,0.0725072,-0.81516,2.04788,0,0,0,1"
Mario,../kinect/scenes/scene001.ply.pcd,../kinect/objects/mario/mario011.ply.pcd,317,3899,295,10,2,0.2,1,0.000389217,385,"-0.357013,0.711174,0.605622,-0.675735,-0.862201,-0.00144598,-0.506568,0.532409,-0.359382,-0.703019,0.613691,0.117356,0,0,0,1"
Mario,../kinect/scenes/scene001.ply.pcd,../kinect/objects/mario/mario013.ply.pcd,240,3899,210,8,7,0.875,1,0.000443294,354,"0.85499,-0.356374,-0.376837,0.524388,0.429631,0.893662,0.129637,-0.0961989,0.290557,-0.272738,0.917172,-0.147389,0,0,0,1"
Mario,../kinect/scenes/scene003.ply.pcd,../kinect/objects/mario/mario000.ply.pcd,295,3995,290,16,16,1,1,0.000229947,398,"0.938249,-0.1812,-0.294728,0.414129,0.286896,0.883599,0.370067,-0.419139,0.193364,-0.431769,0.881016,0.0417943,0,0,0,1"
Mario,../kinect/scenes/scene003.ply.pcd,../kinect/objects/mario/mario001.ply.pcd,297,3995,270,12,10,0.833333,1,0.000263333,377,"0.756494,0.275271,-0.593249,0.793277,-0.109,0.947492,0.30065,-0.368017,0.644855,-0.162774,0.746774,0.237987,0,0,0,1"
Mario,../kinect/scenes/scene003.ply.pcd,../kinect/objects/mario/mario002.ply.pcd,249,3995,193,9,6,0.666667,1,0.000286017,362,"-0.540302,-0.763732,-0.353261,0.326096,-0.790815,0.317394,0.523335,-0.637031,-0.287563,0.56212,-0.775455,1.82244,0,0,0,1"
Mario,../kinect/scenes/scene003.ply.pcd,../kinect/objects/mario/mario003.ply.pcd,236,3995,235,9,3,0.333333,1,0.000706383,366,"0.979346,0.136918,-0.14881,0.368173,-0.197227,0.484277,-0.852401,0.81484,-0.0446427,0.864141,0.501276,0.595659,0,0,0,1"
Mario,../kinect/scenes/scene003.ply.pcd,../kinect/objects/mario/mario004.ply.pcd,310,3995,272,11,11,1,1,0.000260424,389,"0.85523,0.306322,-0.418041,0.368041,-0.15597,0.921363,0.356052,-0.377317,0.494232,-0.239303,0.835751,0.101033,0,0,0,1"
Mario,../kinect/scenes/scene003.ply.pcd,../kinect/objects/mario/mario005.ply.pcd,317,3995,293,11,3,0.272727,1,0.000857863,399,"0.116354,-0.711018,0.693486,-0.597748,-0.961297,0.0949541,0.258647,-0.367568,-0.24975,-0.696737,-0.672449,1.72449,0,0,0,1"
Mario,../kinect/scenes/scene003.ply.pcd,../kinect/objects/mario/mario006.ply.pcd,283,3995,267,6,1,0.166667,1,0.000473754,418,"0.27287,-0.539459,-0.796575,0.956353,-0.827292,-0.554203,0.0919264,-0.281095,-0.491053,0.633915,-0.597514,1.62236,0,0,0,1"
Mario,../kinect/scenes/scene003.ply.pcd,../kinect/objects/mario/mario007.ply.pcd,268,3995,247,9,2,0.222222,1,0.00137941,418,"0.296928,-0.571371,0.765097,-0.647451,-0.952877,-0.229447,0.198453,-0.40122,0.062159,-0.787966,-0.612574,1.64922,0,0,0,1"
Mario,../kinect/scenes/scene003.ply.pcd,../kinect/objects/mario/mario008.ply.pcd,262,3995,255,17,10,0.588235,1,0.00143484,409,"-0.0414113,-0.753338,-0.656334,0.76108,0.855801,-0.365766,0.365826,-0.496121,-0.515656,-0.546538,0.659851,0.416282,0,0,0,1"
Mario,../kinect/scenes/scene003.ply.pcd,../kinect/objects/mario/mario009.ply.pcd,238,3995,218,8,8,1,1,0.000370826,373,"-0.250452,0.920348,-0.300406,0.449061,-0.914454,-0.123,0.385556,-0.503021,0.317893,0.37127,0.872415,0.137351,0,0,0,1"
Mario,../kinect/scenes/scene003.ply.pcd,../kinect/objects/mario/mario010.ply.pcd,271,3995,245,8,7,0.875,1,0.00057737,374,"0.449691,0.57253,0.68556,-0.509564,-0.772649,0.634422,-0.0230031,-0.123673,-0.448101,-0.519351,0.727656,0.158253,0,0,0,1"
Mario,../kinect/scenes/scene003.ply.pcd,../kinect/objects/mario/mario011.ply.pcd,315,3995,295,13,12,0.923077,1,0.000752083,402,"0.421852,0.620218,-0.661351,0.911559,-0.337036,0.78443,0.520661,-0.635664,0.841703,0.0032571,0.539948,0.458409,0,0,0,1"
Mario,../kinect/scenes/scene003.ply.pcd,../kinect/objects/mario/mario013.ply.pcd,249,3995,215,7,6,0.857143,1,0.000273346,372,"-0.31954,-0.146643,-0.936162,0.825302,-0.691381,-0.639529,0.336168,-0.45552,-0.647991,0.754659,0.102967,0.885418,0,0,0,1"
Mario,../kinect/scenes/scene006.ply.pcd,../kinect/objects/mario/mario000.ply.pcd,290,4078,273,10,10,1,1,0.000350609,402,"0.0476356,-0.88803,-0.457316,0.442098,-0.934287,-0.201562,0.29408,-0.726312,-0.353329,0.413254,-0.839274,2.01892,0,0,0,1"
Mario,../kinect/scenes/scene006.ply.pcd,../kinect/objects/mario/mario001.ply.pcd,304,4078,272,9,5,0.555556,1,0.000347074,386,"-0.766849,0.0385062,0.640671,-0.444076,-0.478371,-0.699789,-0.530528,0.413348,0.427908,-0.713315,0.555054,0.349164,0,0,0,1"
Mario,../kinect/scenes/scene006.ply.pcd,../kinect/objects/mario/mario002.ply.pcd,248,4078,194,8,0,0,1,0.000215469,365,"-0.167704,-0.928397,-0.331606,0.150965,0.759714,-0.33607,0.556683,-0.494827,-0.628264,-0.158567,0.761675,0.0612985,0,0,0,1"
Mario,../kinect/scenes/scene006.ply.pcd,../kinect/objects/mario/mario003.ply.pcd,236,4078,234,11,10,0.909091,1,0.000188356,363,"0.361497,0.903638,0.229707,-0.287275,-0.915196,0.390977,-0.0977853,0.311476,-0.178172,-0.174876,0.968336,-0.350891,0,0,0,1"
Mario,../kinect/scenes/scene006.ply.pcd,../kinect/objects/mario/mario004.ply.pcd,303,4078,273,13,3,0.230769,1,0.000444027,416,"-0.857174,0.309899,-0.411367,0.216528,0.225107,0.943818,0.241955,-0.356034,0.463234,0.114795,-0.878772,1.92373,0,0,0,1"
Mario,../kinect/scenes/scene006.ply.pcd,../kinect/objects/mario/mario005.ply.pcd,330,4078,301,8,0,0,1,0.000635646,436,"-0.699259,-0.661477,-0.271085,0.327699,-0.591127,0.748281,-0.30108,0.321746,0.402004,-0.0502877,-0.914259,1.86089,0,0,0,1"
Mario,../kinect/scenes/scene006.ply.pcd,../kinect/objects/mario/mario006.ply.pcd,291,4078,271,11,4,0.363636,1,0.000863756,416,"0.402209,0.735851,-0.544754,0.930998,-0.847383,0.524488,0.0828243,-0.189887,0.346663,0.428303,0.834499,0.179232,0,0,0,1"
Mario,../kinect/scenes/scene006.ply.pcd,../kinect/objects/mario/mario007.ply.pcd,280,4078,254,8,5,0.625,1,0.000183946,417,"-0.931103,-0.0668617,0.358577,-0.57904,0.0563453,-0.997624,-0.0397102,-0.135179,0.360381,-0.0167696,0.932658,0.0794534,0,0,0,1"
Mario,../kinect/scenes/scene006.ply.pcd,../kinect/objects/mario/mario008.ply.pcd,261,4078,245,7,0,0,1,0.00026094,425,"0.403147,0.861961,0.307413,-0.0798602,0.915136,-0.380311,-0.133773,0.0558182,0.00160515,0.335254,-0.942129,1.91155,0,0,0,1"
Mario,../kinect/scenes/scene006.ply.pcd,../kinect/objects/mario/mario009.ply.pcd,222,4078,199,6,0,0,1,0.000149384,385,"-0.600462,-0.487633,0.633773,-0.682105,-0.793226,0.463539,-0.394882,0.496515,-0.10122,-0.739836,-0.665139,1.43228,0,0,0,1"
Mario,../kinect/scenes/scene006.ply.pcd,../kinect/objects/mario/mario010.ply.pcd,281,4078,247,9,2,0.222222,1,0.000301486,387,"0.804471,-0.480847,0.348741,-0.170342,0.411368,0.874531,0.256869,-0.27468,-0.428497,-0.0631811,0.901332,0.0176329,0,0,0,1"
Mario,../kinect/scenes/scene006.ply.pcd,../kinect/objects/mario/mario011.ply.pcd,322,4078,306,7,0,0,1,0.000550963,404,"-0.831774,0.0456338,0.553238,-0.725071,0.223203,-0.885014,0.408575,-0.558126,0.508268,0.463327,0.725945,0.352699,0,0,0,1"
Mario,../kinect/scenes/scene006.ply.pcd,../kinect/objects/mario/mario013.ply.pcd,240,4078,209,9,0,0,1,0.000416083,371,"0.0918619,0.790756,-0.60521,0.59656,-0.847887,-0.256592,-0.463952,0.495673,-0.522162,0.555766,0.646896,0.219535,0,0,0,1"
Mario,../kinect/scenes/scene010.ply.pcd,../kinect/objects/mario/mario000.ply.pcd,290,4456,284,10,6,0.6,1,4.35713e-05,413,"0.976563,-0.0866925,0.197025,-0.00778484,0.0731122,0.994489,0.0751948,-0.0832063,-0.202455,-0.0590363,0.977518,0.0686041,0,0,0,1"
Mario,../kinect/scenes/scene010.ply.pcd,../kinect/objects/mario/mario001.ply.pcd,289,4456,256,6,6,1,1,0.000626921,415,"-0.876354,0.454289,0.160089,0.177601,0.0588916,-0.228811,0.971689,-1.10486,0.478061,0.860966,0.173765,0.953713,0,0,0,1"
Mario,../kinect/scenes/scene010.ply.pcd,../kinect/objects/mario/mario002.ply.pcd,260,4456,221,8,1,0.125,1,0.000553938,399,"0.147601,-0.820542,0.552206,-0.572336,0.876796,-0.149793,-0.456942,0.356392,0.457655,0.551617,0.697338,0.39339,0,0,0,1"
Mario,../kinect/scenes/scene010.ply.pcd,../kinect/objects/mario/mario003.ply.pcd,222,4456,222,9,6,0.666667,1,0.000293034,393,"0.92771,0.353296,0.120604,0.00525947,-0.30233,0.521507,0.797895,-0.705992,0.218996,-0.776674,0.590615,0.213972,0,0,0,1"
Mario,../kinect/scenes/scene010.ply.pcd,../kinect/objects/mario/mario004.ply.pcd,303,4456,278,13,13,1,1,0.000355104,426,"0.645601,0.761656,0.0555458,0.141715,-0.536309,0.400403,0.743009,-0.643699,0.543673,-0.509474,0.666982,0.173097,0,0,0,1"
Mario,../kinect/scenes/scene010.ply.pcd,../kinect/objects/mario/mario005.ply.pcd,319,4456,300,12,5,0.416667,1,0.000378157,436,"0.592641,0.803878,-0.0506654,0.263052,-0.450738,0.383112,0.80627,-0.706148,0.667548,-0.45499,0.589382,0.254739,0,0,0,1"
Mario,../kinect/scenes/scene010.ply.pcd,../kinect/objects/mario/mario006.ply.pcd,290,4456,280,13,7,0.538462,1,0.000343508,470,"0.695781,-0.658757,-0.28624,0.00774767,-0.334353,0.0556494,-0.940808,1.0559,0.635691,0.750301,-0.181538,0.967239,0,0,0,1"
Mario,../kinect/scenes/scene010.ply.pcd,../kinect/objects/mario/mario007.ply.pcd,271,4456,257,10,0,0,1,0.000418198,449,"0.398216,0.864534,0.306607,-0.0702294,-0.779708,0.142945,0.609612,-0.548055,0.483201,-0.48182,0.73101,0.0927942,0,0,0,1"
Mario,../kinect/scenes/scene010.ply.pcd,../kinect/objects/mario/mario008.ply.pcd,259,4456,252,7,1,0.142857,1,0.000178155,427,"0.014862,-0.954176,-0.298894,0.203448,-0.746859,0.18816,-0.637811,0.735772,0.664821,0.23271,-0.709837,1.58332,0,0,0,1"
Mario,../kinect/scenes/scene010.ply.pcd,../kinect/objects/mario/mario009.ply.pcd,234,4456,209,10,3,0.3,1,0.000793957,391,"0.528511,0.703522,0.475128,-0.270286,0.796315,-0.216858,-0.564683,0.472038,-0.29423,0.676789,-0.674833,1.70251,0,0,0,1"
Mario,../kinect/scenes/scene010.ply.pcd,../kinect/objects/mario/mario010.ply.pcd,264,4456,235,12,2,0.166667,1,0.000343387,396,"-0.911104,0.018787,-0.411764,-0.0871687,-0.132798,0.932318,0.336385,-0.584165,0.390212,0.361161,-0.846939,1.99379,0,0,0,1"
Mario,../kinect/scenes/scene010.ply.pcd,../kinect/objects/mario/mario011.ply.pcd,302,4456,291,8,1,0.125,1,0.000387285,415,"-0.961132,0.160398,-0.224744,-0.283626,0.00556345,0.825043,0.565045,-0.781357,0.276054,0.54183,-0.793864,1.96326,0,0,0,1"
Mario,../kinect/scenes/scene010.ply.pcd,../kinect/objects/mario/mario013.ply.pcd,246,4456,215,6,3,0.5,1,0.000268124,392,"0.829704,-0.38943,0.399937,-0.934693,-0.546623,-0.712066,0.440654,-0.83439,0.113177,-0.584224,-0.803671,1.86825,0,0,0,1"
Mario,../kinect/scenes/scene014.ply.pcd,../kinect/objects/mario/mario000.ply.pcd,292,3855,286,14,14,1,1,0.000420459,368,"0.993043,-0.00598848,0.117673,0.054985,-0.0186075,0.978218,0.206807,-0.21892,-0.116349,-0.207553,0.971284,-0.015616,0,0,0,1"
Mario,../kinect/scenes/scene014.ply.pcd,../kinect/objects/mario/mario001.ply.pcd,299,3855,261,11,9,0.818182,1,0.00050571,373,"0.563803,0.626226,0.538493,-0.380407,0.723837,-0.0606712,-0.687304,0.734602,-0.397734,0.777281,-0.487487,1.27417,0,0,0,1"
Mario,../kinect/scenes/scene014.ply.pcd,../kinect/objects/mario/mario002.ply.pcd,247,3855,202,8,4,0.5,1,0.000814174,354,"-0.685596,0.228194,-0.691296,0.820915,-0.261993,0.808634,0.526763,-0.541972,0.679205,0.542261,-0.494607,1.46064,0,0,0,1"
Mario,../kinect/scenes/scene014.ply.pcd,../kinect/objects/mario/mario003.ply.pcd,238,3855,237,10,8,0.8,1,0.000226031,360,"0.71617,0.59325,0.367643,-0.0673414,-0.694325,0.659083,0.289012,-0.371729,-0.0708501,-0.462244,0.883918,-0.00187351,0,0,0,1"
Mario,../kinect/scenes/scene014.ply.pcd,../kinect/objects/mario/mario004.ply.pcd,305,3855,287,15,15,1,1,0.000671473,405,"0.0485909,0.937956,0.343339,-0.377547,0.845349,-0.221711,0.486047,-0.296776,0.532011,0.266623,-0.80367,1.42857,0,0,0,1"
Mario,../kinect/scenes/scene014.ply.pcd,../kinect/objects/mario/mario005.ply.pcd,325,3855,302,9,5,0.555556,1,0.00041682,391,"-0.367368,-0.811424,-0.454584,0.471184,-0.750177,0.547429,-0.370895,0.429623,0.549802,0.204763,-0.809814,1.55091,0,0,0,1"
Mario,../kinect/scenes/scene014.ply.pcd,../kinect/objects/mario/mario006.ply.pcd,280,3855,270,7,3,0.428571,1,0.000511074,391,"0.410073,-0.511446,0.755162,-0.987956,0.531515,-0.538841,-0.653564,0.428321,0.741176,0.669386,0.0508779,0.973781,0,0,0,1"
Mario,../kinect/scenes/scene014.ply.pcd,../kinect/objects/mario/mario007.ply.pcd,274,3855,259,11,7,0.636364,1,0.000331176,401,"0.425267,-0.886043,0.184631,-0.0649496,0.839203,0.309631,-0.447067,0.373424,0.338952,0.345064,0.875246,0.117833,0,0,0,1"
Mario,../kinect/scenes/scene014.ply.pcd,../kinect/objects/mario/mario008.ply.pcd,261,3855,254,11,7,0.636364,1,0.000349792,399,"0.709511,-0.301432,-0.636973,0.347061,-0.603401,-0.726776,-0.32819,0.105618,-0.364009,0.617205,-0.697538,1.6169,0,0,0,1"
Mario,../kinect/scenes/scene014.ply.pcd,../kinect/objects/mario/mario009.ply.pcd,229,3855,210,9,0,0,1,0.000349239,355,"-0.391062,-0.918211,-0.0630061,0.0401015,0.874073,-0.391958,0.287016,-0.313216,-0.288235,0.0571683,0.955859,-0.133624,0,0,0,1"
Mario,../kinect/scenes/scene014.ply.pcd,../kinect/objects/mario/mario010.ply.pcd,262,3855,235,7,0,0,1,0.00117782,393,"-0.640916,-0.766683,0.0377888,0.0342388,0.767525,-0.639321,0.046653,-0.275616,-0.011609,0.0589045,0.998198,-0.0305005,0,0,0,1"
Mario,../kinect/scenes/scene014.ply.pcd,../kinect/objects/mario/mario011.ply.pcd,310,3855,300,11,11,1,1,0.000581019,384,"0.961857,-0.212839,0.171874,-0.0413696,-0.0389889,0.515206,0.856189,-0.882749,-0.270778,-0.830226,0.48725,0.299786,0,0,0,1"
Mario,../kinect/scenes/scene014.ply.pcd,../kinect/objects/mario/mario013.ply.pcd,243,3855,217,7,0,0,1,0.000228886,358,"-0.350235,-0.458708,0.816657,-0.645433,0.899192,-0.408803,0.156011,-0.307881,0.262287,0.78897,0.555644,0.463848,0,0,0,1"
Mario,../kinect/scenes/scene019.ply.pcd,../kinect/objects/mario/mario000.ply.pcd,298,3919,288,11,4,0.363636,1,0.000902968,372,"-0.0634826,0.860507,0.505469,-0.325281,-0.984353,-0.137411,0.1103,-0.536379,0.164372,-0.490559,0.855768,0.279669,0,0,0,1"
Mario,../kinect/scenes/scene019.ply.pcd,../kinect/objects/mario/mario001.ply.pcd,296,3919,268,8,7,0.875,1,0.000184879,370,"0.981964,0.0558265,-0.180657,0.286181,-0.00514472,0.962959,0.269611,-0.258948,0.189017,-0.263819,0.945876,-0.0355326,0,0,0,1"
Mario,../kinect/scenes/scene019.ply.pcd,../kinect/objects/mario/mario002.ply.pcd,241,3919,201,9,6,0.666667,1,0.000584861,348,"0.0302568,0.788055,-0.614866,0.447253,-0.935317,-0.194632,-0.295476,0.33763,-0.352523,0.584037,0.731193,0.201505,0,0,0,1"
Mario,../kinect/scenes/scene019.ply.pcd,../kinect/objects/mario/mario003.ply.pcd,239,3919,236,6,0,0,1,0.00119412,355,"-0.012881,0.948302,0.317118,-0.586785,0.970445,-0.0645756,0.232527,-0.391419,0.240984,0.310741,-0.919442,2.06619,0,0,0,1"
Mario,../kinect/scenes/scene019.ply.pcd,../kinect/objects/mario/mario004.ply.pcd,297,3919,279,9,2,0.222222,1,0.000356816,376,"0.997754,-0.0652754,0.0153377,0.130273,0.052508,0.902857,0.426735,-0.586179,-0.0417024,-0.424969,0.904252,-0.012476,0,0,0,1"
Mario,../kinect/scenes/scene019.ply.pcd,../kinect/objects/mario/mario005.ply.pcd,315,3919,299,8,2,0.25,1,0.000603788,383,"0.839282,0.308987,-0.447372,0.725828,0.0736619,0.750621,0.656621,-0.904761,0.538694,-0.584041,0.607217,0.480652,0,0,0,1"
Mario,../kinect/scenes/scene019.ply.pcd,../kinect/objects/mario/mario006.ply.pcd,299,3919,286,12,0,0,1,0.000853601,380,"-0.284053,0.541763,-0.791087,1.0022,-0.954569,-0.237351,0.180208,-0.554596,-0.0901355,0.806329,0.584567,0.530607,0,0,0,1"
Mario,../kinect/scenes/scene019.ply.pcd,../kinect/objects/mario/mario007.ply.pcd,280,3919,271,11,7,0.636364,1,0.000273539,403,"0.393555,0.558674,-0.730071,0.943887,-0.270554,0.829377,0.488818,-0.639488,0.878588,0.00514813,0.477556,0.464996,0,0,0,1"
Mario,../kinect/scenes/scene019.ply.pcd,../kinect/objects/mario/mario008.ply.pcd,245,3919,237,10,0,0,1,0.000199017,391,"0.512156,-0.658778,-0.551106,0.311207,-0.706317,0.0420394,-0.70665,0.794358,0.488695,0.751169,-0.443775,1.2202,0,0,0,1"
Mario,../kinect/scenes/scene019.ply.pcd,../kinect/objects/mario/mario009.ply.pcd,240,3919,221,7,4,0.571429,1,0.00116064,384,"0.754589,0.554203,0.351383,-0.297432,0.333617,0.137119,-0.932693,0.885461,-0.565072,0.821019,-0.0814183,1.00086,0,0,0,1"
Mario,../kinect/scenes/scene019.ply.pcd,../kinect/objects/mario/mario010.ply.pcd,270,3919,238,9,2,0.222222,1,0.000417911,362,"0.0480705,0.995758,-0.0785002,0.51121,0.995834,-0.0416778,0.0811381,-0.468095,0.0775224,-0.0820737,-0.99361,2.06503,0,0,0,1"
Mario,../kinect/scenes/scene019.ply.pcd,../kinect/objects/mario/mario011.ply.pcd,309,3919,298,14,8,0.571429,1,0.000330725,379,"-0.92267,-0.352031,-0.157344,0.110616,-0.384558,0.810197,0.442375,-0.67262,-0.0282491,0.468676,-0.882924,2.0354,0,0,0,1"
Mario,../kinect/scenes/scene019.ply.pcd,../kinect/objects/mario/mario013.ply.pcd,241,3919,214,11,11,1,1,0.000164451,334,"-0.971788,0.226902,0.064392,-0.0479258,0.198068,0.933301,-0.299537,0.130256,-0.128062,-0.278332,-0.95191,2.0469,0,0,0,1"
Mario,../kinect/scenes/scene031.ply.pcd,../kinect/objects/mario/mario000.ply.pcd,280,3815,276,8,0,0,1,0.000327574,369,"-0.304401,-0.770481,-0.560095,0.654536,0.771623,0.145319,-0.619266,0.472199,0.558521,-0.620685,0.550286,0.315309,0,0,0,1"
Mario,../kinect/scenes/scene031.ply.pcd,../kinect/objects/mario/mario001.ply.pcd,300,3815,270,7,1,0.142857,1,0.000880634,379,"0.443886,0.354203,-0.823108,0.834846,-0.756691,-0.343859,-0.556039,0.296781,-0.479984,0.869658,0.115387,1.05035,0,0,0,1"
Mario,../kinect/scenes/scene031.ply.pcd,../kinect/objects/mario/mario002.ply.pcd,247,3815,198,10,9,0.9,1,0.000285863,349,"0.901437,-0.101613,-0.420849,0.316887,-0.18959,-0.966568,-0.172722,-0.00986335,-0.389225,0.235484,-0.89055,1.75811,0,0,0,1"
Mario,../kinect/scenes/scene031.ply.pcd,../kinect/objects/mario/mario003.ply.pcd,244,3815,244,8,0,0,1,0.00034048,353,"0.73504,0.6709,0.0981103,-0.210012,0.580705,-0.548207,-0.601886,0.465417,-0.350018,0.49938,-0.792542,1.64554,0,0,0,1"
Mario,../kinect/scenes/scene031.ply.pcd,../kinect/objects/mario/mario004.ply.pcd,315,3815,285,9,5,0.555556,1,0.000214763,372,"0.948652,-0.168833,0.267493,-0.116783,0.142711,0.983132,0.114405,-0.103777,-0.282297,-0.070357,0.956746,-0.0530229,0,0,0,1"
Mario,../kinect/scenes/scene031.ply.pcd,../kinect/objects/mario/mario005.ply.pcd,327,3815,307,9,8,0.888889,1,0.000339627,388,"0.149644,-0.933765,-0.325097,0.30307,-0.331321,0.262434,-0.90629,0.880911,0.931579,0.243332,-0.270106,1.23479,0,0,0,1"
Mario,../kinect/scenes/scene031.ply.pcd,../kinect/objects/mario/mario006.ply.pcd,282,3815,270,12,2,0.166667,1,0.000328962,395,"0.67698,-0.724966,0.126981,-0.33653,0.505695,0.583525,0.635431,-0.596694,-0.534761,-0.365961,0.761645,0.0858098,0,0,0,1"
Mario,../kinect/scenes/scene031.ply.pcd,../kinect/objects/mario/mario007.ply.pcd,285,3815,271,11,5,0.454545,1,0.000458366,372,"0.0833848,-0.769354,0.633364,-0.520236,0.93737,-0.155156,-0.311876,0.308467,0.338212,0.619702,0.708231,0.225417,0,0,0,1"
Mario,../kinect/scenes/scene031.ply.pcd,../kinect/objects/mario/mario008.ply.pcd,261,3815,257,11,0,0,1,0.00101628,392,"0.242109,-0.213254,0.946527,-0.955172,-0.940437,0.188404,0.282999,-0.336715,-0.238679,-0.958664,-0.154937,1.11442,0,0,0,1"
Mario,../kinect/scenes/scene031.ply.pcd,../kinect/objects/mario/mario009.ply.pcd,238,3815,218,11,9,0.818182,1,0.000291539,374,"-0.569698,0.78624,0.239321,-0.34483,-0.623952,-0.603298,0.496707,-0.631934,0.534912,0.133649,0.834273,0.116481,0,0,0,1"
Mario,../kinect/scenes/scene031.ply.pcd,../kinect/objects/mario/mario010.ply.pcd,281,3815,247,13,4,0.307692,1,0.000297609,376,"0.388723,-0.199972,0.899395,-0.52391,-0.114313,-0.979093,-0.168284,0.230989,0.914242,-0.0373954,-0.403453,1.1281,0,0,0,1"
Mario,../kinect/scenes/scene031.ply.pcd,../kinect/objects/mario/mario011.ply.pcd,311,3815,290,10,0,0,1,0.000272425,379,"0.825286,0.518186,-0.224474,0.571165,-0.303651,0.742342,0.59727,-0.412375,0.476131,-0.424756,0.76999,-0.0326385,0,0,0,1"
Mario,../kinect/scenes/scene031.ply.pcd,../kinect/objects/mario/mario013.ply.pcd,247,3815,225,16,11,0.6875,1,0.000110164,352,"-0.995147,0.095286,0.0247505,0.0908344,-0.0918952,-0.989261,0.113701,-0.296093,0.0353191,0.110872,0.993212,-0.0532382,0,0,0,1"
Mario,../kinect/scenes/scene032.ply.pcd,../kinect/objects/mario/mario000.ply.pcd,296,3705,289,16,5,0.3125,1,0.00021717,366,"-0.733926,-0.593448,0.330417,-0.521535,-0.434217,0.784002,0.443623,-0.459681,-0.522312,0.182114,-0.833084,1.63026,0,0,0,1"
Mario,../kinect/scenes/scene032.ply.pcd,../kinect/objects/mario/mario001.ply.pcd,295,3705,259,7,3,0.428571,1,0.00045166,363,"0.641763,0.760363,0.0999695,0.184313,0.167091,-0.265855,0.949427,-0.820539,0.748483,-0.592602,-0.297663,1.02442,0,0,0,1"
Mario,../kinect/scenes/scene032.ply.pcd,../kinect/objects/mario/mario002.ply.pcd,261,3705,215,12,0,0,1,0.000323518,344,"0.581456,-0.0841281,-0.809218,0.635097,0.807109,0.184839,0.560728,-0.582107,0.102402,-0.979166,0.175376,0.626019,0,0,0,1"
